<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20200130;150000;230.4800000;230.5400000;230.4000000;230.4900000;308870
GAZP;5;20200130;150500;230.5000000;230.6600000;230.4000000;230.6300000;448600
GAZP;5;20200130;151000;230.6300000;231.0000000;230.6200000;231.0000000;252990
GAZP;5;20200130;151500;230.9800000;231.0000000;230.6600000;230.8800000;119970
GAZP;5;20200130;152000;230.8800000;230.9300000;230.4200000;230.4900000;112370
GAZP;5;20200130;152500;230.5400000;230.6900000;230.4000000;230.5600000;188200
GAZP;5;20200130;153000;230.5600000;230.9100000;230.5100000;230.7400000;82460
GAZP;5;20200130;153500;230.7400000;231.2500000;230.7200000;231.0500000;303380
GAZP;5;20200130;154000;231.0600000;231.3800000;231.0000000;231.2300000;466580
GAZP;5;20200130;154500;231.2000000;231.2400000;231.0400000;231.0400000;169480
GAZP;5;20200130;155000;231.0400000;231.0500000;230.7700000;230.8400000;145910
GAZP;5;20200130;155500;230.8100000;230.9700000;230.7000000;230.8900000;99250
GAZP;5;20200130;160000;230.8600000;231.1000000;230.8500000;231.0400000;257450
GAZP;5;20200130;160500;231.0500000;231.3100000;231.0500000;231.2600000;221210
GAZP;5;20200130;161000;231.2600000;231.3800000;231.0000000;231.3000000;311300
GAZP;5;20200130;161500;231.3300000;231.7800000;231.2000000;231.7400000;606840
GAZP;5;20200130;162000;231.7700000;232.4800000;231.7500000;232.4000000;864270
GAZP;5;20200130;162500;232.4000000;232.4000000;232.0100000;232.1100000;364690
GAZP;5;20200130;163000;232.0500000;232.3900000;231.8900000;232.2400000;343120
GAZP;5;20200130;163500;232.2400000;232.2500000;231.9100000;232.1000000;488660
GAZP;5;20200130;164000;232.1500000;232.3600000;231.6100000;231.7000000;465520
GAZP;5;20200130;164500;231.7000000;231.9200000;231.6700000;231.6900000;89500
GAZP;5;20200130;165000;231.6900000;231.6900000;231.4200000;231.4700000;167400
GAZP;5;20200130;165500;231.4800000;231.6900000;231.3300000;231.6300000;211620
GAZP;5;20200130;170000;231.5500000;231.9000000;231.2400000;231.6600000;159960
GAZP;5;20200130;170500;231.7100000;231.9800000;231.5600000;231.7400000;242770
GAZP;5;20200130;171000;231.7400000;231.8700000;231.5100000;231.6300000;184430
GAZP;5;20200130;171500;231.5900000;231.6200000;230.9100000;231.0800000;481470
GAZP;5;20200130;172000;231.1000000;231.3100000;231.0100000;231.0100000;324390
GAZP;5;20200130;172500;231.0600000;231.0600000;230.5000000;230.6900000;837250
GAZP;5;20200130;173000;230.7100000;231.6500000;230.6300000;231.4300000;337700
GAZP;5;20200130;173500;231.4100000;232.2600000;231.3700000;232.1000000;1104540
GAZP;5;20200130;174000;232.0900000;232.2000000;231.5900000;231.8600000;462170
GAZP;5;20200130;174500;231.8800000;232.3500000;231.8200000;232.2300000;903490
GAZP;5;20200130;175000;232.2300000;232.3500000;232.2300000;232.2400000;362660
GAZP;5;20200130;175500;232.2500000;232.4900000;231.6800000;231.7600000;955440
GAZP;5;20200130;180000;231.7600000;231.9200000;231.6100000;231.8200000;286840
GAZP;5;20200130;180500;231.8200000;232.4200000;231.8200000;232.2100000;602350
GAZP;5;20200130;181000;232.2100000;232.2200000;231.7900000;232.0400000;445220
GAZP;5;20200130;181500;232.0600000;232.0900000;231.5400000;231.8700000;301070
GAZP;5;20200130;182000;231.9100000;232.0900000;231.5600000;231.6600000;406790
GAZP;5;20200130;182500;231.6600000;231.6800000;231.5000000;231.6000000;473860
GAZP;5;20200130;183000;231.6100000;231.8800000;231.6000000;231.6300000;830840
GAZP;5;20200130;183500;231.6300000;231.7500000;231.5100000;231.5300000;722530
GAZP;5;20200130;184500;231.5300000;231.5300000;231.5300000;231.5300000;878950
GAZP;5;20200131;100000;232.5300000;232.9700000;231.7000000;232.3000000;1161850
GAZP;5;20200131;100500;232.3300000;233.7900000;231.8000000;233.0400000;1532190
GAZP;5;20200131;101000;233.0400000;233.3000000;232.6300000;232.7000000;353080
GAZP;5;20200131;101500;232.7000000;232.9400000;232.2600000;232.9100000;402890
GAZP;5;20200131;102000;232.9100000;232.9100000;232.4700000;232.4700000;145970
GAZP;5;20200131;102500;232.4700000;232.5000000;232.0900000;232.1000000;189560
GAZP;5;20200131;103000;232.0900000;232.3700000;232.0900000;232.3700000;260070
GAZP;5;20200131;103500;232.3700000;232.5400000;231.9100000;232.0200000;387340
GAZP;5;20200131;104000;232.0200000;232.4400000;231.7500000;231.8300000;364400
GAZP;5;20200131;104500;231.8600000;232.3000000;231.8200000;232.1500000;154360
GAZP;5;20200131;105000;232.1800000;232.3100000;231.7600000;231.7600000;201180
GAZP;5;20200131;105500;231.7500000;231.8700000;231.5500000;231.8000000;337590
GAZP;5;20200131;110000;231.8000000;232.0800000;231.2300000;231.3300000;783970
GAZP;5;20200131;110500;231.3300000;231.9000000;231.2300000;231.6500000;417400
GAZP;5;20200131;111000;231.6900000;231.7000000;230.8200000;231.0600000;591620
GAZP;5;20200131;111500;230.9900000;231.1800000;230.7000000;230.9100000;537790
GAZP;5;20200131;112000;230.9600000;231.1400000;230.7000000;231.1100000;433620
GAZP;5;20200131;112500;231.0600000;231.2000000;230.8100000;231.0400000;291060
GAZP;5;20200131;113000;231.0400000;231.2800000;230.8000000;231.0700000;312910
GAZP;5;20200131;113500;231.0900000;231.1900000;230.6000000;231.0000000;521400
GAZP;5;20200131;114000;231.0100000;231.2200000;230.8000000;231.1800000;146670
GAZP;5;20200131;114500;231.1900000;231.6900000;230.9500000;231.4500000;429980
GAZP;5;20200131;115000;231.4500000;231.7700000;231.2100000;231.4000000;329880
GAZP;5;20200131;115500;231.3600000;231.3900000;230.9100000;231.0000000;437150
GAZP;5;20200131;120000;230.9500000;231.1800000;230.9400000;231.1200000;160500
GAZP;5;20200131;120500;231.1300000;231.2000000;230.9200000;231.0700000;170720
GAZP;5;20200131;121000;231.0800000;231.2300000;230.9500000;231.0100000;310930
GAZP;5;20200131;121500;231.0200000;231.3500000;230.9100000;231.3300000;76200
GAZP;5;20200131;122000;231.3000000;231.3000000;230.8700000;230.9700000;342480
GAZP;5;20200131;122500;230.9700000;231.2900000;230.8700000;230.8700000;502190
GAZP;5;20200131;123000;230.8900000;230.8900000;229.8000000;230.0000000;3313560
GAZP;5;20200131;123500;230.0100000;230.0100000;229.6600000;229.7800000;707550
GAZP;5;20200131;124000;229.7700000;230.0000000;229.7000000;229.9200000;514660
GAZP;5;20200131;124500;229.9200000;229.9700000;229.3000000;229.8500000;2453650
GAZP;5;20200131;125000;229.8200000;229.9700000;229.3600000;229.8000000;2214120
GAZP;5;20200131;125500;229.7700000;230.8200000;229.6000000;230.0500000;2710120
GAZP;5;20200131;130000;230.0500000;230.1700000;229.3700000;229.6500000;1046840
GAZP;5;20200131;130500;229.6500000;229.7200000;229.3000000;229.6000000;974650
GAZP;5;20200131;131000;229.5300000;229.6900000;228.8000000;229.2000000;2668510
GAZP;5;20200131;131500;229.1800000;229.5300000;228.9000000;229.2800000;763430
GAZP;5;20200131;132000;229.3600000;229.8800000;229.0700000;229.8800000;1811730
GAZP;5;20200131;132500;229.8800000;229.9500000;229.1200000;229.3500000;672250
GAZP;5;20200131;133000;229.3600000;229.4400000;228.7700000;228.7800000;1156850
GAZP;5;20200131;133500;228.7900000;228.7900000;227.6200000;227.9200000;2890270
GAZP;5;20200131;134000;227.9000000;228.1600000;227.5500000;228.0000000;1533480
GAZP;5;20200131;134500;227.9900000;228.4900000;227.8800000;228.3200000;486360
GAZP;5;20200131;135000;228.3000000;228.4600000;227.9700000;228.3800000;342080
GAZP;5;20200131;135500;228.3900000;228.8700000;228.2300000;228.5700000;536300
GAZP;5;20200131;140000;228.5800000;229.0700000;228.5500000;228.8700000;368370
GAZP;5;20200131;140500;228.8500000;228.9900000;228.2500000;228.8200000;561510
GAZP;5;20200131;141000;228.7900000;228.8900000;228.3500000;228.4100000;647830
GAZP;5;20200131;141500;228.4100000;228.5000000;227.9000000;228.0400000;758260
GAZP;5;20200131;142000;228.0200000;228.1600000;227.8700000;228.0600000;500010
GAZP;5;20200131;142500;228.0600000;228.0600000;227.7000000;227.8500000;438210
GAZP;5;20200131;143000;227.8400000;227.9400000;227.2900000;227.3500000;1220310
GAZP;5;20200131;143500;227.3500000;227.5000000;226.9400000;227.2600000;1716540
GAZP;5;20200131;144000;227.2200000;227.4100000;226.8700000;227.0000000;535750
GAZP;5;20200131;144500;226.9900000;227.0500000;226.8000000;227.0400000;661320
GAZP;5;20200131;145000;227.0400000;227.4700000;226.9000000;227.4600000;389850
GAZP;5;20200131;145500;227.4100000;227.4200000;227.1000000;227.1200000;199730
GAZP;5;20200131;150000;227.1200000;227.7100000;226.9000000;227.3600000;1180890
GAZP;5;20200131;150500;227.3600000;227.4000000;226.9000000;227.2000000;513580
GAZP;5;20200131;151000;227.2300000;227.9000000;227.1800000;227.9000000;408230
GAZP;5;20200131;151500;227.8800000;228.4100000;227.8100000;228.3400000;852120
GAZP;5;20200131;152000;228.2700000;228.4300000;227.9300000;228.0000000;506990
GAZP;5;20200131;152500;227.9600000;228.1900000;227.8200000;227.8800000;273590
GAZP;5;20200131;153000;227.9100000;228.1400000;227.8100000;228.0900000;169250
GAZP;5;20200131;153500;228.0400000;228.0400000;227.7400000;227.9100000;183230
GAZP;5;20200131;154000;227.9500000;228.0100000;227.6000000;227.9800000;355130
GAZP;5;20200131;154500;227.9500000;228.0300000;227.3600000;227.4800000;468540
GAZP;5;20200131;155000;227.4900000;227.6200000;227.0200000;227.3000000;431520
GAZP;5;20200131;155500;227.3100000;227.3500000;227.0200000;227.0700000;238340
GAZP;5;20200131;160000;227.1000000;227.4500000;226.9000000;227.4300000;750620
GAZP;5;20200131;160500;227.4500000;227.7500000;227.2000000;227.3100000;227560
GAZP;5;20200131;161000;227.3100000;227.6700000;227.2000000;227.6700000;210540
GAZP;5;20200131;161500;227.6500000;227.7000000;227.3000000;227.6000000;233780
GAZP;5;20200131;162000;227.6500000;227.7600000;227.4300000;227.6300000;296460
GAZP;5;20200131;162500;227.6100000;227.7400000;227.3500000;227.5700000;194120
GAZP;5;20200131;163000;227.5400000;227.6700000;227.2500000;227.3700000;140280
GAZP;5;20200131;163500;227.3700000;227.4200000;227.1100000;227.2400000;245020
GAZP;5;20200131;164000;227.2100000;227.3500000;227.1000000;227.3100000;228370
GAZP;5;20200131;164500;227.3100000;227.5000000;227.1700000;227.2000000;331100
GAZP;5;20200131;165000;227.1800000;227.5100000;227.1100000;227.5000000;204520
GAZP;5;20200131;165500;227.5200000;227.9500000;227.5200000;227.7500000;187890
GAZP;5;20200131;170000;227.7500000;227.8200000;227.4000000;227.5900000;202050
GAZP;5;20200131;170500;227.5200000;227.7500000;227.3000000;227.6900000;259760
GAZP;5;20200131;171000;227.6100000;228.3400000;227.5300000;228.0000000;428510
GAZP;5;20200131;171500;228.0000000;228.1700000;227.7500000;227.9700000;599160
GAZP;5;20200131;172000;227.8600000;228.1100000;227.6400000;227.8100000;260250
GAZP;5;20200131;172500;227.8600000;227.8800000;227.4700000;227.7000000;336740
GAZP;5;20200131;173000;227.7100000;227.7100000;227.1200000;227.5200000;657570
GAZP;5;20200131;173500;227.5200000;227.7700000;227.2000000;227.5000000;432710
GAZP;5;20200131;174000;227.5300000;227.7400000;227.2000000;227.2100000;423660
GAZP;5;20200131;174500;227.2200000;227.7200000;227.1600000;227.5300000;482350
GAZP;5;20200131;175000;227.5400000;227.8100000;227.3800000;227.4800000;520580
GAZP;5;20200131;175500;227.5500000;227.6900000;227.4000000;227.6000000;343280
GAZP;5;20200131;180000;227.6000000;227.7400000;227.0000000;227.1600000;1622030
GAZP;5;20200131;180500;227.1600000;227.2300000;226.9000000;227.2300000;958350
GAZP;5;20200131;181000;227.2300000;227.3800000;227.0100000;227.1000000;329560
GAZP;5;20200131;181500;227.1500000;227.2500000;226.9000000;227.2100000;621620
GAZP;5;20200131;182000;227.2400000;227.2700000;226.8000000;226.8700000;733480
GAZP;5;20200131;182500;226.9100000;226.9400000;226.5700000;226.6000000;1041720
GAZP;5;20200131;183000;226.6000000;227.0200000;226.6000000;226.9200000;561260
GAZP;5;20200131;183500;226.9000000;226.9500000;226.6000000;226.6700000;646640
GAZP;5;20200131;184500;226.7000000;226.7000000;226.7000000;226.7000000;2890920
GAZP;5;20200203;100000;223.8100000;226.1000000;223.8000000;225.4400000;2572640
GAZP;5;20200203;100500;225.4400000;226.5000000;225.2900000;226.4300000;1477690
GAZP;5;20200203;101000;226.4300000;226.8700000;225.8000000;225.8600000;668150
GAZP;5;20200203;101500;225.8600000;226.2700000;225.8200000;226.0700000;340160
GAZP;5;20200203;102000;226.0700000;226.0700000;225.5000000;225.6500000;284930
GAZP;5;20200203;102500;225.6700000;225.8000000;225.3400000;225.3700000;367040
GAZP;5;20200203;103000;225.4000000;225.4500000;224.7000000;224.9300000;956400
GAZP;5;20200203;103500;224.9400000;225.3300000;224.8200000;224.9200000;404170
GAZP;5;20200203;104000;224.9200000;225.0900000;224.5700000;224.8200000;699060
GAZP;5;20200203;104500;224.8200000;225.2000000;224.8200000;225.1800000;772220
GAZP;5;20200203;105000;225.2000000;225.5500000;225.0500000;225.5300000;589970
GAZP;5;20200203;105500;225.5500000;225.5500000;225.2000000;225.3700000;353390
GAZP;5;20200203;110000;225.4000000;225.8500000;225.0700000;225.7900000;383590
GAZP;5;20200203;110500;225.7600000;226.6100000;225.5900000;226.0500000;1356240
GAZP;5;20200203;111000;226.0500000;226.0800000;225.4000000;225.5000000;362240
GAZP;5;20200203;111500;225.6000000;226.4000000;225.5900000;226.2700000;384040
GAZP;5;20200203;112000;226.2900000;226.2900000;225.6400000;225.9400000;390630
GAZP;5;20200203;112500;225.8800000;226.0700000;225.6100000;225.9400000;372150
GAZP;5;20200203;113000;225.9400000;226.0000000;225.6900000;225.9200000;233570
GAZP;5;20200203;113500;225.9200000;225.9500000;225.5300000;225.7900000;198390
GAZP;5;20200203;114000;225.7700000;225.9500000;225.6100000;225.8300000;158840
GAZP;5;20200203;114500;225.8200000;225.8900000;225.7000000;225.7200000;487080
GAZP;5;20200203;115000;225.7200000;226.2700000;225.7000000;225.8200000;1006070
GAZP;5;20200203;115500;225.8200000;226.1200000;225.7500000;226.1000000;192200
GAZP;5;20200203;120000;226.0900000;226.4100000;225.8100000;226.2800000;291180
GAZP;5;20200203;120500;226.2800000;226.4900000;226.1000000;226.1500000;345070
GAZP;5;20200203;121000;226.1100000;226.7000000;225.9100000;226.5400000;621620
GAZP;5;20200203;121500;226.5500000;227.0000000;226.5000000;226.9500000;691900
GAZP;5;20200203;122000;226.9200000;227.5900000;226.7900000;227.2300000;1112150
GAZP;5;20200203;122500;227.2300000;227.2800000;226.6200000;226.9100000;540020
GAZP;5;20200203;123000;226.9000000;227.0000000;226.4100000;226.6500000;251660
GAZP;5;20200203;123500;226.6400000;226.7300000;226.5000000;226.6700000;134360
GAZP;5;20200203;124000;226.6600000;227.1300000;226.6200000;226.8300000;257080
GAZP;5;20200203;124500;226.8300000;226.9000000;226.6600000;226.7500000;152410
GAZP;5;20200203;125000;226.7500000;226.8400000;226.6100000;226.7200000;101920
GAZP;5;20200203;125500;226.6800000;226.7500000;226.2400000;226.2700000;198520
GAZP;5;20200203;130000;226.2400000;226.5400000;226.1600000;226.4000000;309520
GAZP;5;20200203;130500;226.4000000;226.4000000;226.0500000;226.1500000;121280
GAZP;5;20200203;131000;226.1400000;226.4800000;226.1300000;226.4700000;105450
GAZP;5;20200203;131500;226.4700000;226.9500000;226.4000000;226.4300000;245460
GAZP;5;20200203;132000;226.4800000;226.7500000;226.1800000;226.7400000;128270
GAZP;5;20200203;132500;226.7100000;227.1200000;226.6900000;226.8700000;271930
GAZP;5;20200203;133000;226.8700000;227.2500000;226.7000000;227.2500000;297250
GAZP;5;20200203;133500;227.2500000;227.4200000;226.8400000;226.9900000;432670
GAZP;5;20200203;134000;227.0000000;227.0000000;226.3800000;226.4300000;186270
GAZP;5;20200203;134500;226.4600000;227.0400000;226.4200000;227.0000000;127550
GAZP;5;20200203;135000;226.9400000;227.1300000;226.7300000;226.8000000;88340
GAZP;5;20200203;135500;226.7900000;226.7900000;226.4200000;226.4900000;236520
GAZP;5;20200203;140000;226.4500000;226.6000000;226.4300000;226.5700000;98910
GAZP;5;20200203;140500;226.5700000;226.9000000;226.5000000;226.7800000;429930
GAZP;5;20200203;141000;226.7800000;227.2300000;226.7800000;227.0400000;395740
GAZP;5;20200203;141500;227.0500000;227.1000000;226.7000000;226.7400000;172150
GAZP;5;20200203;142000;226.7100000;226.8000000;226.7000000;226.7400000;507740
GAZP;5;20200203;142500;226.7200000;226.8000000;226.7000000;226.7800000;479130
GAZP;5;20200203;143000;226.7600000;226.8800000;226.7000000;226.7900000;257240
GAZP;5;20200203;143500;226.7800000;226.7800000;226.3000000;226.5800000;454190
GAZP;5;20200203;144000;226.5800000;226.7900000;226.4600000;226.5900000;86230
GAZP;5;20200203;144500;226.5500000;226.8100000;226.5000000;226.7200000;171130
GAZP;5;20200203;145000;226.7200000;227.1800000;226.7000000;227.0500000;259940
GAZP;5;20200203;145500;227.0200000;227.0500000;226.7400000;226.7400000;197520
GAZP;5;20200203;150000;226.7400000;226.8000000;226.4700000;226.4700000;131910
GAZP;5;20200203;150500;226.4700000;226.6700000;226.4000000;226.4800000;156760
GAZP;5;20200203;151000;226.5000000;226.5000000;226.2600000;226.4000000;124380
GAZP;5;20200203;151500;226.3900000;226.7400000;226.3900000;226.5300000;233590
GAZP;5;20200203;152000;226.5400000;226.5400000;226.2000000;226.3000000;473190
GAZP;5;20200203;152500;226.3000000;226.7400000;226.1900000;226.6900000;383880
GAZP;5;20200203;153000;226.6900000;226.7400000;226.1200000;226.3700000;777960
GAZP;5;20200203;153500;226.3700000;226.6800000;226.1700000;226.6500000;560760
GAZP;5;20200203;154000;226.6400000;226.8000000;226.5000000;226.6300000;190840
GAZP;5;20200203;154500;226.5900000;226.6300000;226.3200000;226.5600000;236260
GAZP;5;20200203;155000;226.5600000;226.7500000;226.4000000;226.7000000;176130
GAZP;5;20200203;155500;226.7000000;226.8000000;226.5400000;226.8000000;230370
GAZP;5;20200203;160000;226.8000000;227.0700000;226.7500000;226.8800000;476390
GAZP;5;20200203;160500;226.8400000;227.2300000;226.5000000;227.2300000;409050
GAZP;5;20200203;161000;227.2300000;227.4800000;227.1100000;227.4700000;1021830
GAZP;5;20200203;161500;227.4700000;227.9000000;227.4600000;227.6000000;849920
GAZP;5;20200203;162000;227.6000000;227.6000000;227.4200000;227.5000000;211350
GAZP;5;20200203;162500;227.5000000;227.9000000;227.4600000;227.8600000;396580
GAZP;5;20200203;163000;227.8600000;228.9500000;227.8000000;228.9500000;1673820
GAZP;5;20200203;163500;228.9000000;229.9800000;228.6500000;229.3900000;2879200
GAZP;5;20200203;164000;229.3900000;229.4000000;228.8000000;228.9500000;616330
GAZP;5;20200203;164500;228.9500000;228.9500000;228.2400000;228.5600000;703530
GAZP;5;20200203;165000;228.5600000;228.6000000;227.6800000;227.6800000;778380
GAZP;5;20200203;165500;227.6900000;228.0400000;227.5800000;227.8100000;359490
GAZP;5;20200203;170000;227.8100000;227.9500000;227.4200000;227.9200000;671360
GAZP;5;20200203;170500;227.9200000;228.2100000;227.8500000;227.9500000;344540
GAZP;5;20200203;171000;227.8600000;228.0100000;227.7500000;228.0000000;212440
GAZP;5;20200203;171500;227.9800000;228.0700000;227.8900000;227.9000000;107710
